document_name,signature_id,IoU,method
gsa_LAL50066-Lease-02.png,2,0.2542621187868504,no_pre
gsa_LAL50066-Lease-02.png,3,0.027509429763221686,no_pre
nist_r0763_01.png,0,0.612036949155457,no_pre
nist_r0763_01.png,1,0.037266017622695095,no_pre
nist_r0763_01.png,2,0.0,no_pre
nist_r0885_01.png,0,0.0,no_pre
nist_r0885_01.png,1,0.3731376187967812,no_pre
nist_r0482_01.png,0,0.0,no_pre
nist_r0482_01.png,1,0.0,no_pre
nist_r0280_01.png,0,0.4379435761045423,no_pre
nist_r0280_01.png,1,0.09278230195916985,no_pre
gsa_LAL50038-SLA-3-_Z-01.png,0,0.34468220020679274,no_pre
gsa_LAL50038-SLA-3-_Z-01.png,1,0.37739682005807285,no_pre
gsa_LAL50038-SLA-3-_Z-01.png,2,0.5403487225831274,no_pre
X_114.jpeg,0,0.0,no_pre
pzb89c00.png,0,0.0491216566370381,no_pre
pdg62d00-page02_2.png,0,0.6756388699087148,no_pre
pdg62d00-page02_2.png,1,0.5522246886196048,no_pre
bjn43c00-page02_1.png,0,0.49799824245128527,no_pre
nist_r0220_01.png,0,0.7206040935644634,no_pre
nist_r0220_01.png,1,0.0,no_pre
nist_r0878_01.png,0,0.4522856995878218,no_pre
nist_r0878_01.png,1,0.3737192557870007,no_pre
cpi68d00.png,0,0.5237375824714492,no_pre
nist_r0614_01.png,0,0.48179758381089494,no_pre
nist_r0614_01.png,1,0.7916307552308307,no_pre
nist_r0614_01.png,2,0.0,no_pre
nist_r0599_01.png,0,0.1970646050105131,no_pre
nist_r0599_01.png,1,0.5283598727040887,no_pre
gsa_LAL45056-SLA-34-_Z-01.png,0,0.28163884538466905,no_pre
gsa_LAL45056-SLA-34-_Z-01.png,1,0.07290658181103005,no_pre
gsa_LAL45056-SLA-34-_Z-01.png,2,0.0,no_pre
gsa_LAL45056-SLA-34-_Z-01.png,3,0.3202229868017399,no_pre
gsa_LAL45056-SLA-34-_Z-01.png,4,0.10473902434082424,no_pre
gsa_LAL45056-SLA-34-_Z-01.png,5,0.06273945522702226,no_pre
nist_r0556_01.png,0,0.0,no_pre
nist_r0556_01.png,1,0.0,no_pre
qpb44c00-page03_3.png,0,0.5282544667491904,no_pre
nist_r0777_01.png,0,0.678227355558312,no_pre
nist_r0427_01.png,0,0.4581828706837121,no_pre
nist_r0427_01.png,1,0.3756652540871258,no_pre
nist_r0427_01.png,2,0.557249210239045,no_pre
gsa_LAR16816-SLA-03-_Z-01.png,0,0.0,no_pre
gsa_LAR16816-SLA-03-_Z-01.png,1,0.0,no_pre
gsa_LAR16816-SLA-03-_Z-01.png,2,0.0,no_pre
nist_r0474_01.png,0,0.43906976477582144,no_pre
nist_r0474_01.png,1,0.21025448053832954,no_pre
nist_r0474_01.png,2,0.30330941324544686,no_pre
gsa_LAL50038-SLA-1_Z-01.png,0,0.0044312150976895896,no_pre
gsa_LAL50038-SLA-1_Z-01.png,1,0.0,no_pre
gsa_LAL50038-SLA-1_Z-01.png,2,0.0,no_pre
nist_r0610_01.png,0,0.4999249039041131,no_pre
nist_r0610_01.png,1,0.28456909382603,no_pre
nist_r0610_01.png,2,0.28716657215865177,no_pre
gsa_LAL62317-Lease_Z-01.png,0,0.0,no_pre
gsa_LAL62317-Lease_Z-01.png,1,0.0,no_pre
gsa_LAL62317-Lease_Z-01.png,2,0.0,no_pre
nist_r0762_01.png,0,0.5128587954728975,no_pre
nist_r0762_01.png,1,0.5081111497374124,no_pre
nist_r0663_01.png,0,0.2042252817462051,no_pre
nist_r0663_01.png,1,0.3579365736769353,no_pre
nist_r0663_01.png,2,0.4982569956888463,no_pre
nist_r0340_01.png,0,0.3526186271460436,no_pre
nist_r0340_01.png,1,0.17210449319572263,no_pre
nist_r0340_01.png,2,0.5140142698860443,no_pre
gsa_LAL50124-Lease_Z-02.png,0,0.3749934469776694,no_pre
gsa_LAL50124-Lease_Z-02.png,1,0.0,no_pre
gsa_LAL50124-Lease_Z-02.png,2,0.5393414838666734,no_pre
nist_r0521_01.png,0,0.4887779421540527,no_pre
nist_r0521_01.png,1,0.46794969851552154,no_pre
nist_r0521_01.png,2,0.13135144386787045,no_pre
esk12d00.png,0,0.5591747686083941,no_pre
qit05f00-page2_8.png,0,0.7161584017904281,no_pre
nist_r0052_01.png,0,0.5211098439678912,no_pre
nist_r0052_01.png,1,0.46570650375798733,no_pre
nist_r0052_01.png,2,0.10703465858715554,no_pre
nist_r0784_01.png,0,0.5144306448906811,no_pre
nist_r0784_01.png,1,0.47549231941085535,no_pre
gsa_LAL45056-SLA-14-_Z-01.png,0,0.6411419969362959,no_pre
gsa_LAL45056-SLA-14-_Z-01.png,1,0.1726726751381204,no_pre
gsa_LAL45056-SLA-14-_Z-01.png,2,0.0,no_pre
nist_r0098_01.png,0,0.10488898698334938,no_pre
nist_r0098_01.png,1,0.38493898394927,no_pre
ftf1aa00.png,0,0.5573109836143101,no_pre
nist_r0747_01.png,0,0.43424552179739134,no_pre
nist_r0747_01.png,1,0.3423869892644682,no_pre
nist_r0747_01.png,2,0.37388328875210364,no_pre
nist_r0750_01.png,0,0.5328006528267119,no_pre
nist_r0750_01.png,1,0.47418499992866425,no_pre
nist_r0750_01.png,2,0.6178513976010148,no_pre
gsa_LAK07249-SLA-1-_Z-01.png,0,0.46250701057906934,no_pre
gsa_LAK07249-SLA-1-_Z-01.png,1,0.0,no_pre
gsa_LAK07249-SLA-1-_Z-01.png,2,0.35500167749702094,no_pre
fam00a00.png,0,0.4297508962991506,no_pre
diy01a00-page02_2.png,0,0.5523221055685618,no_pre
gsa_LAL61983-SLA-1-_Z-01.png,0,0.357200056690051,no_pre
gsa_LAL61983-SLA-1-_Z-01.png,1,0.08607087409722428,no_pre
gsa_LAL61983-SLA-1-_Z-01.png,2,0.3560436647642914,no_pre
nist_r0824_01.png,0,0.545576258197559,no_pre
nist_r0824_01.png,1,0.563499127267038,no_pre
lfv39d00.png,0,0.7744754600636203,no_pre
nist_r0009_01.png,0,0.7446644285681527,no_pre
nist_r0009_01.png,1,0.640041909513462,no_pre
gsa_LAR16906-SLA-1-_Z-01.png,0,0.0,no_pre
gsa_LAR16906-SLA-1-_Z-01.png,1,0.0,no_pre
gsa_LAR16906-SLA-1-_Z-01.png,2,0.0,no_pre
gsa_LAR16906-SLA-1-_Z-01.png,3,0.0,no_pre
gsa_LAZ02291-SLA-3-_Z-02.png,0,0.6596583659644774,no_pre
gsa_LAZ02291-SLA-3-_Z-02.png,1,0.0,no_pre
gsa_LAZ02291-SLA-3-_Z-02.png,2,0.0,no_pre
nist_r0372_01.png,0,0.28782120307535336,no_pre
nist_r0372_01.png,1,0.42479307751989515,no_pre
nist_r0372_01.png,2,0.0944655013160542,no_pre
nist_r0300_01.png,0,0.4648411855450939,no_pre
nist_r0300_01.png,1,0.48308275072225487,no_pre
nist_r0300_01.png,2,0.4567679336609689,no_pre
nist_r0064_01.png,0,0.5272310582191739,no_pre
nist_r0064_01.png,1,0.0031154276931196876,no_pre
uzm55d00-page02_2.png,0,0.5801740446785769,no_pre
